ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE
3785,Cosmetics,Pop Popular Facial Cream,Mercury,-1.0,ppm,Smilephan Company Limited,THAILAND,2019-03-05,False,True
3786,Religious powder,Sindoor,Lead,5.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,True,False
3787,Religious powder,Sindoor,Lead,0.57,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2019-03-05,False,False
3788,Religious powder,Jai Hanuman Sindoor,Lead,1200.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-05,True,False
3789,Religious powder,Jai Hanuman Sindoor,Lead,1500.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-05,True,False
3790,Food-Spice,Spice Class Natural Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,False,True
3791,Religious powder,Sindoor,Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,False,False
3792,Religious powder,“Sri Krishna Haldi Roli Tika” (Sindoor),Lead,350.0,ppm,Tikaram Ramsharan Colour Co.,UNKNOWN OR NOT STATED,2019-03-05,True,False
3793,Religious powder,“Sri Krishna Haldi Roli Tika” (Sindoor),Lead,340.0,ppm,Tikaram Ramsharan Colour Co.,UNKNOWN OR NOT STATED,2019-03-05,True,False
3794,Dietary Supplement/Medications/Remedy,Herbi Nature’s Treasure Brahmi Capsules,Arsenic,1.5,ppm,Herbs India,INDIA,2019-03-05,False,False
3795,Dietary Supplement/Medications/Remedy,Herbi Nature’s Treasure Brahmi Capsules,Lead,2.9,ppm,Herbs India,INDIA,2019-03-05,False,False
3796,Dietary Supplement/Medications/Remedy,Herbi Nature’s Treasure Brahmi Capsules,Mercury,0.51,ppm,Herbs India,INDIA,2019-03-05,False,False
3797,Tableware/Pottery,Silver Bowl  - ASTM,Lead,0.0057,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,False,False
3798,Tableware/Pottery,Silver Bowl  - Interior,Lead,0.04,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,False,False
3799,Tableware/Pottery,Silver Bowl  -  Exterior,Lead,0.03,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-05,False,False
3800,Cosmetics,Shingar Kajal,Lead,-1.0,ppm,Shingar Limited,UNITED STATES,2019-03-05,False,True
3801,Food-Spice,Chili lime seasoning,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-06,False,True
3802,Food-Candy,Mara Sandia Cubierto,Lead,0.478,ppm,Paletas Mara,MEXICO,2019-03-06,False,False
3803,Food Other,Green Tea,Lead,5.74,ppm,UNKNOWN OR NOT STATED,AFGHANISTAN,2019-03-06,True,False
3804,Food-Candy,Chicleton,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,HONDURAS,2019-03-08,False,True
3805,Other,Colorant alimentaire,Lead,-1.0,ppm,Somafaco,MOROCCO,2019-03-08,False,True
3806,Dietary Supplement/Medications/Remedy,Acetominofen 100 mg,Lead,2.9,ppm,Laboratorio Gefarca Industria,DOMINICAN REPUBLIC,2019-03-08,False,False
3807,Dietary Supplement/Medications/Remedy,Acetaminofen Laproter,Lead,-1.0,MG/L,Laboratorios Laprofar,DOMINICAN REPUBLIC,2019-03-08,False,True
3808,Food-Spice,Black Pepper,Lead,0.29,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,False
3809,Food-Spice,Red Crushed Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,True
3810,Food-Spice,Chilli powder,Lead,0.59,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,False
3811,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,True
3812,Food-Spice,Mixed Cumin & Coriander,Lead,0.25,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,2019-03-08,False,False
3813,Dietary Supplement/Medications/Remedy,Sancho Cold Cough,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,2019-03-08,False,True
3814,Food-Spice,Garam Masala,Lead,0.41,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,False
3815,Food-Spice,Chili Powder Extra Hot,Lead,0.29,ppm,"Raja Foods, LLC",INDIA,2019-03-08,False,False
3816,Dietary Supplement/Medications/Remedy,Vicks-Vaporub,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,True
3817,Food-Spice,Dhana Jeera Powder,Lead,0.26,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,False
3818,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-08,False,True
3819,Food-Spice,Century Chowmein Masala,Lead,0.39,ppm,Dugar Speices and Food Products,NEPAL,2019-03-08,False,False
3820,Toys/Children's Products,Crayon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-08,False,True
3821,Food-Spice,Red Pepper,Lead,0.213,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-11,False,False
3822,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-11,False,True
3823,Food-Spice,Chaat Masala,Lead,0.262,ppm,National Foods LTD,PAKISTAN,2019-03-11,False,False
3824,Food-Spice,Fish Masala,Lead,-1.0,ppm,National Foods LTD,PAKISTAN,2019-03-11,False,True
3825,Food Other,Unbranded Chocolate,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2019-03-11,False,True
3826,Food-Spice,Turmeric,Lead,0.729,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-11,False,False
3827,Food-Spice,Chili,Lead,0.272,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-11,False,False
3828,Food-Spice,Corriander,Lead,1.09,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-11,False,False
3829,Religious powder,Surma,Lead,730000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-11,True,False
3830,Food-Spice,Oregano,Lead,0.31,ppm,"CanalExport, S.R.L.",DOMINICAN REPUBLIC,2019-03-11,False,False
3831,Food-Spice,Chilli Powder,Lead,0.16,ppm,Radhuni,BANGLADESH,2019-03-11,False,False
3832,Food-Spice,Turmeric Powder,Lead,0.206,ppm,Radhuni,BANGLADESH,2019-03-11,False,False
3833,Food-Spice,Cumin Powder,Lead,0.326,ppm,Radhuni,BANGLADESH,2019-03-11,False,False
3834,Food-Spice,Coriander Powder,Lead,0.23,ppm,Radhuni,BANGLADESH,2019-03-11,False,False
3835,Food-Spice,Turmeric powder,Lead,0.39,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-12,False,False
3836,Toys/Children's Products,Crayola crayon,Lead,0.873,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-12,False,False
3837,Food-Spice,Powder shrimp,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-13,False,True
3838,Food Other,Pumpkin Seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-13,False,True
3839,Food Other,Children Multi Vitamin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UKRAINE,2019-03-13,False,True
3840,Toys/Children's Products,Toy doll,Lead,0.907,ppm,UNKNOWN OR NOT STATED,INDONESIA,2019-03-14,False,False
3841,Toys/Children's Products,Crayon,Lead,0.753,ppm,Crayola,UNKNOWN OR NOT STATED,2019-03-15,False,False
3842,Toys/Children's Products,Crayon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2019-03-15,False,True
3843,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-15,False,True
3844,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-15,False,True
3845,Food-Spice,Coriander Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-15,False,True
3846,Food-Spice,Pilau Birayni,Lead,0.234,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-15,False,False
3847,Food-Spice,Cumin powder,Lead,0.287,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-15,False,False
3848,Paint Supplies,Acrylic Paint,Lead,-1.0,ppm,ArtSkills,UNKNOWN OR NOT STATED,2019-03-15,False,True
3849,Dietary Supplement/Medications/Remedy,Cetrizina,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-18,False,True
3850,Toys/Children's Products,Hot Wheel Toy Car,Lead,6.71,ppm,Mattel,MALAYSIA,2019-03-19,True,False
3851,Food-Spice,Coriander Powder,Lead,0.299,ppm,Swad,INDIA,2019-03-19,False,False
3852,Food-Spice,Cumin Powder,Lead,0.2,ppm,Swad,INDIA,2019-03-19,False,False
3853,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,Swad,INDIA,2019-03-19,False,True
3854,Food-Spice,Dried chili,Lead,0.16,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-19,False,False
3855,Food-Spice,Semilla,Lead,0.177,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-19,False,False
3856,Food-Spice,Svarilli,Lead,52.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-20,True,False
3857,Food-Spice,Red chili pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2019-03-20,False,True
3858,Food Other,Walnuts,Lead,0.516,ppm,UNKNOWN OR NOT STATED,GEORGIA,2019-03-20,False,False
3859,Food-Spice,Chili Powder,Lead,0.59,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3860,Food-Spice,Turmeric,Lead,1.03,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3861,Food-Spice,Crushed Cilantro Seeds,Lead,1.16,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3862,Food-Spice,Cumin powder,Lead,3.2,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-20,False,False
3863,Food-Spice,Chilli powder,Lead,2.87,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-20,False,False
3864,Food-Spice,Turmeric powder,Lead,13.4,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-20,True,False
3865,Religious powder,Surma,Lead,564000.0,ppm,UNKNOWN OR NOT STATED,SAUDI ARABIA,2019-03-20,True,False
3866,Dietary Supplement/Medications/Remedy,Bella Donna 30,Lead,10.7,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,True,False
3867,Dietary Supplement/Medications/Remedy,Bryonia 30,Lead,7.08,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,True,False
3868,Dietary Supplement/Medications/Remedy,Homeopathic  for Cold and Cough,Lead,1.03,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3869,Cosmetics,Nivea,Lead,3.13,ppm,Nivea,INDIA,2019-03-20,False,False
3870,Food-Spice,Cumin,Lead,2.58,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3871,Food-Spice,Red Chili Powder,Lead,0.848,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,False,False
3872,Food-Spice,Turmeric Powder,Lead,117.0,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-20,True,False
3873,Food-Spice,Black pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-20,False,True
3874,Food-Spice,Dry Fish,Lead,0.19,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-20,False,False
3875,Food-Spice,Dry Onion,Lead,0.647,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-20,False,False
3876,Food-Spice,Guajillo Pepper,Lead,2.12,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-22,False,False
3877,Food Other,Dried Tamarind,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-22,False,True
3878,Food Other,Jamaica,Lead,0.249,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-22,False,False
3879,Food-Spice,Chile de Arbol,Lead,0.207,ppm,UNKNOWN OR NOT STATED,MEXICO,2019-03-22,False,False
3880,Food Other,Honey,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2019-03-22,False,True
3881,Food Other,Jam,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-22,False,True
3882,Dietary Supplement/Medications/Remedy,Ashwagandha,Lead,1.63,ppm,UNKNOWN OR NOT STATED,INDIA,2019-03-22,False,False
3883,Cosmetics,"Creme Ultra Riche Corps, Ultra Rich Cream",Lead,-1.0,ppm,UNKNOWN OR NOT STATED,FRANCE,2019-03-22,False,True
3884,Food Other,Herbal Tea,Lead,0.25,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2019-03-22,False,False
3885,Food Other,Herbal Tea,Lead,0.656,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2019-03-22,False,False
3886,Food-Spice,Chilli powder,Lead,0.309,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-22,False,False
3887,Food-Spice,Cumin,Lead,0.642,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-22,False,False
3888,Food-Spice,Turmeric,Lead,4.19,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-22,False,False
3889,Other,Soil,Lead,8.21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-25,True,False
3890,Other,Color Marker,Lead,1.22,ppm,Nature play art company,CHINA,2019-03-25,False,False
3891,Food Other,Maggi Chilly Chow Cuppa Noodles,Lead,-1.0,ppm,Nestle India Limited,INDIA,2019-03-26,False,True
3892,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-26,False,True
3893,Food-Spice,Cumin,Lead,0.616,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-26,False,False
3894,Food-Spice,Ginger,Lead,3.48,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-26,False,False
3895,Food-Candy,Gum,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ALGERIA,2019-03-26,False,True
3896,Food-Spice,Jamaican Curry Powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3897,Toys/Children's Products,Sea Turtle Magnetic Toy,Lead,1.4,ppm,UNKNOWN OR NOT STATED,CHINA,2019-03-27,False,False
3898,Cosmetics,Kohl,Lead,799000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-27,True,False
3899,Food-Spice,Chili Powder,Lead,0.876,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-27,False,False
3900,Food-Spice,Turmeric,Lead,0.552,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-27,False,False
3901,Food Other,Platago husks,Lead,0.385,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-27,False,False
3902,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3903,Food-Spice,Curry,Lead,0.57,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3904,Food-Spice,RAS Chicha,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3905,Food-Spice,RAS Meat,Lead,0.54,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3906,Food-Spice,Cinnamon,Lead,1.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3907,Food-Spice,Cardamom,Lead,0.28,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3908,Food-Spice,Chili,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3909,Food-Spice,Chipotte,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3910,Food-Spice,Coriander,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3911,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3912,Food-Spice,Ginger,Lead,0.23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3913,Food-Spice,Cardam Masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3914,Food-Spice,Saffron,Lead,0.82,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3915,Food-Spice,Pumpkin powder,Lead,1.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3916,Food-Spice,Cumin Seed,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3917,Food-Spice,Cardamon,Lead,0.34,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3918,Food-Spice,Clove powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3919,Food-Spice,Mustard powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,True
3920,Food-Spice,Thyme powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3921,Food-Spice,Chili Powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3922,Food-Spice,Chinese pepper corn,Lead,1.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3923,Food-Spice,Ancho,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3924,Food-Spice,Star anise,Lead,0.62,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-03-27,False,False
3925,Cosmetics,Surma,Lead,615000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2019-03-28,True,False
3926,Food-Spice,Chili Powder,Lead,43.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-29,True,False
3927,Food-Spice,Turmeric Powder,Lead,722.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-29,True,False
3928,Food-Spice,Cinnamon bark,Lead,2.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2019-03-29,False,False
3929,Food-Spice,Chicken Birani,Lead,-1.0,ppm,Shan,PAKISTAN,2019-04-01,False,True
3930,Food-Spice,Chicken Masala,Lead,-1.0,ppm,Shan,PAKISTAN,2019-04-01,False,True
3931,Food-Spice,Turmeric Powder,Lead,0.414,ppm,Shan,PAKISTAN,2019-04-01,False,False
3932,Food-Spice,Chilli Powder,Lead,-1.0,ppm,Shan,PAKISTAN,2019-04-01,False,True
3933,Food-Spice,Fruit Chat Masala,Lead,0.52,ppm,Shan,PAKISTAN,2019-04-01,False,False
3934,Food-Spice,Chaat Masala,Lead,0.17,ppm,Shan,PAKISTAN,2019-04-01,False,False
3935,Tableware/Pottery,Ceramic bowl wtih glazed interior--ASTM C738,Lead,-1.0,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,True
3936,Tableware/Pottery,Ceramic bowl wtih glazed interior--Interior,Lead,0.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,False
3937,Tableware/Pottery,Ceramic bowl wtih glazed interior--Interior,Lead,22.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3938,Tableware/Pottery,Ceramic bowl wtih glazed interior--Exterior,Lead,43.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3939,Tableware/Pottery,Ceramic bowl wtih glazed interior--Exterior,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,True
3940,Tableware/Pottery,Ceramic bowl wtih glazed interior--Total Rep.,Lead,48.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3941,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--ASTM C738,Lead,2.2,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,False
3942,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Interior,Lead,0.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,False
3943,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Interior,Lead,10000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3944,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Exterior,Lead,3700.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3945,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Exterior,Lead,2.4,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,False
3946,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Total Rep.,Lead,1600.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3947,Tableware/Pottery,Glazed plate--Interior,Lead,5100.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3948,Tableware/Pottery,Glazed plate--Interior,Lead,16.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3949,Tableware/Pottery,Glazed plate--Exterior,Lead,8700.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3950,Tableware/Pottery,Glazed plate--Exterior,Lead,16.2,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3951,Tableware/Pottery,Glazed plate--Total Rep.,Lead,3400.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3952,Tableware/Pottery,"Glazed, couscous serving plate--Interior",Lead,2.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,False,False
3953,Tableware/Pottery,"Glazed, couscous serving plate--Interior",Lead,15.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3954,Tableware/Pottery,"Glazed, couscous serving plate--Exterior",Lead,9.8,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-01,True,False
3955,Food-Spice,Chili Powder,Lead,0.535,ppm,Square toiletries limited,BANGLADESH,2019-04-02,False,False
3956,Food-Spice,Turmeric powder,Lead,0.224,ppm,Square Toiletries limited,BANGLADESH,2019-04-02,False,False
3957,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3958,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3959,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3960,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3961,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3962,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3963,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3964,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3965,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3966,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3967,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Lead,0.24,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,False
3968,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3969,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3970,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3971,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3972,Dietary Supplement/Medications/Remedy,Amata Life Plus,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3973,Dietary Supplement/Medications/Remedy,Amata Life Plus,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3974,Dietary Supplement/Medications/Remedy,Amata Life Plus,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3975,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3976,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
3977,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2019-04-02,False,True
